Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Roland,SOUND Canvas SC-88 Pro,Native Map,024 057 Bright Tp.,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,000 083 Syn.Calliope,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,000 082 Saw Wave,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,000 056 OrchestraHit,,,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,001 STANDARD 1,Does not use Crash from here.,,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,049 ORCHESTRA,,,
Stuff to Find,,,,,,
Edirol,STUDIO Canvas SD-90,,,Could have been used (Minako Adachi),,
Playstation Portable,,"(Released: November 22, 2006)",,,,
Roland,SOUND Canvas SC-88 Pro,Native Map,Rhythm > 001 STANDARD 1,Crash,,
Billy Hatcher and the Giant Egg,,"(Released: September 23, 2003)",,,,
Live Recording: Mariko Nanba,Recorder,,,,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Afrique,Slow Motion,,Timestamp 0:00,Conga Loop,Tumbling Xylophone,
Sample: Ahmed Abdul-Malik,African Bossa Nova,,Timestamp 0:00,Drum Loop,Bossa Nova of Briny Air,
Sample: Al Hirt,Panama,,Timestamp 3:14,Drum Loop,"Odd March, Afternoon Desert",
Sample: Al Hirt,Royal Garden Blues,,Timestamp 2:36,Drum Fill,Pop A Parade,
Sample: André Arpino,African King,,Timestamp 0:18,Percussion Loop,Bossa Nova of Briny Air,
Sample: Armando Trovajoli,Angola Adeus,,Timestamp 1:32,Percussion Loop,Bang! Bang! Big Hornes Explosion,
Sample: Baba Brooks,Independence Ska,,Timestamp 0:04,,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Bob Thompson,People Will Say We're In Love,,Timestamp 0:15,Brass Shake,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Bob Thompson,The Song Is You,,Timestamp 0:08,Brass Phrase,Take Upper Fruit!,
Sample: B.T. Express,Peace Pipe,,Timestamp 0:00,Drum Loop,"Rumbling Blues, Volcanic Orchestra",
Sample: Chris Montez,Fly Me To The Moon,,Timestamp 0:00,Flute & Marimba,Lullaby of Snow Mountain,
Sample: Edmundo Ros,Patricia,,Timestamp 0:50,Bongo Rolls,Bang! Bang! Big Hornes Explosion,
Sample: Edmundo Ros,Tico-Tico,,Timestamp 2:03,Brass Hit,"Tumbling Xylophone, Take Upper Fruit!",
Sample: El Chicano,Ron Con-Con,,Timestamp 0:02,Percussion Loop,Thanks for the Peaceful Today,
Sample: Harpers Bizarre,Anything Goes,,Timestamp 0:00,,Take Upper Fruit!,
Sample: Harpers Bizarre,Jessie,,Timestamp 0:00,Piano,Sound of Fanfare,
Sample: Héctor Rivera,Tumba El Quinto,,Timestamp 0:02,Conga Phrase,Bossa Nova of Briny Air,
Sample: Jack Arel & Jean-Claude Petit,De Paris A Liverpool,,Timestamp 0:00,Drum Fill,Bony Dinosaur Dance,
Sample: Jack Arel & Pierre Dutour,Bewilderment,,Timestamp 1:12,Conga & Tambourine Loop,Sandstorm Sitar,
Sample: Jack Trombey,Underlay No. 3,,Timestamp 0:02,Bongo Fill,Passionate & Silent Sea,
Sample: Janko Nilovic,Real Happening,,Timestamp 1:25,Falling Brass Phrase,Rumbling Blues,
Sample: Janko Nilovic,Shaking Pop,,Timestamp 0:57,Drum Fill,Take Upper Fruit!,
Sample: Jimmy Cliff,Time Will Tell,,Timestamp 0:00,Drum Fill,"Passionate & Silent Sea, Let's Go Easy, Bossa Nova of Briny Air, Legendary Egg, Thanks for the Peaceful Today",
Sample: Jimmy Smith,The Cat,,Timestamp 0:00,Big Band Brass Lick,Bang! Bang! Big Hornes Explosion,
Sample: Jonah Jones,Jonah's Pachanga,,Timestamp 0:00,,"Let's Go Easy, Bossa Nova of Briny Air",
Sample: Keith Mansfield,Fast Back,,Timestamp 0:00,Drum Loop,Volcanic Orchestra,
Sample: Keith Mansfield,The Mexican D.J.,,Timestamp 0:03,Guiro,-Used throughout the soundtrack-,
Sample: Laurie Johnson,Chase That Car,,Timestamp 0:58,Drum Fill,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Lee Selmoco,Chemin De Fer,,Timestamp 0:01,Drum Fill,"Lullaby of Snow Mountain, Sound of Fanfare",
Sample: Les Surfs,Scandale Dans La Famille,,Timestamp 0:00,Drum Fill,Pop A Parade,
Sample: Manfred Mann,Sheila's Dance,,Timestamp 0:00,Drum Break,"Bony Dinosaur Dance, Bossy Crow",
Sample: Manfred Mann,Wailing Horn,,Timestamp 0:12,Drum Break,Afternoon Desert,
Sample: Nino Rota,Susie (Vascello Di Susi),,Timestamp 0:21,Strings & Glockenspiel,Odd March,
Sample: Orchester Wolf Gabbe,Swinging Nordwest,,Timestamp 0:00,Drum Loop,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Pedro Ruy-Blas / Dolores,Los Diez Hermanos,,Timestamp 0:04,Percussion Loop,Thanks for the Peaceful Today,
Sample: Perrey and Kingsley,Cosmic Ballad,,Timestamp 0:00,Short Animal FX,Tumbling Xylophone,
Sample: Perrey and Kingsley,Girl From Venus,,"Timestamp 1:23, 1:30, 1:33",Multiple Elements,Tumbling Xylophone,
Sample: Perrey and Kingsley,Strangers In The Night,,Timestamp 0:00,Short FX,-Used throughout the soundtrack-,
Sample: Perrey and Kingsley,Unidentified Flying Object,,Timestamp 0:00,Vocal Plucks,Rumbling Blues,
Sample: Piero Piccioni,Ursula Shake,,Timestamp 0:00,Drum Loop,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Ray Conniff,Love (Can Make You Happy),,Timestamp 2:00,Brass Phrase,Let's Go Easy,
Sample: Raulzinho,À Vontade Mesmo,,Timestamp 3:49,Drum Fill,Pop A Parade,
Sample: Roger Roger,Take Seven,,Timestamp 0:16,Drum Loop,Odd March,
Sample: Ronnie Keaton,Going Down For The Last Time,,Timestamp 0:00,Drum Loop,Afternoon Desert,
Sample: Sergio Mendes & Brasil '66,Tim Dom Dom,,Timestamp 0:00,,Let's Go Easy,
Sample: Society's Bag,Let It Crawl,,Timestamp 0:07,Clav Phrase,Volcanic Orchestra,
Sample: The Colin Frechter Orchestra,Eye Opener,,Timestamp 0:12,Brass Phrase,Take Upper Fruit!,
Sample: The Don Carrington Trio,If I Were A Carpenter,,Timestamp 0:00,Drum Loop,Afternoon Desert,
Sample: The Heinz Kiessling Orchestra,Roadrunner,,Timestamp 2:16,Drum Fill,Head for the Top,
Sample: The Jimi Entley Sound,Apache,,Timestamp 2:22,Drums,Thanks for the Peaceful Today,
Sample: The Kinks,It's All Right,,Timestamp 0:00,Drum Break,Bang! Bang! Big Hornes Explosion,
Sample: The Mohawks,Sweet Soul Music,,Timestamp 0:02,Brass Hit,Let's Go Easy,
Sample: The Motherhood,Back In The Grass,,Timestamp 0:00,Drum Fill,Afternoon Desert,
Sample: The Skatalites,Beardman Ska,,Timestamp 0:00,Drum Fill,"Let's Go Easy, Pop A Parade",
Sample: The Trashmen,Surfin' Bird,,Timestamp 0:33,Drum Loop,A Jack-in-the-Box!,
Sample: The Trashmen,"Walk, Don't Run",,Timestamp 0:59,Drum Fill,Bossa Nova of Briny Air,
Sample: Tito Puente,Oye Como Va,,Timestamp 0:41,Flute Hit,Legendary Egg,
Sample: Tito Puente,Tito On Timbales,,Timestamp 0:00,Cowbell,"Take Upper Fruit!, Thanks for the Peaceful Today",
Sample: Tommy Quickly,It's As Simple As That,,Timestamp 0:46,Drum Fill,G.I.A.N.T.E.G.G! ~Opening Theme~,
Sample: Vincent Gémignani,Prométhée,,Timestamp 0:02,Drum Fill,Bossa Nova of Briny Air,
Sample: Waltel Branco,Something For Sellers,,Timestamp 0:00,Drum Loop,CHANT THIS CHARM ~THEME OF GIANT EGG~,
Sample: War,Flying Machine (The Chase),,Timestamp 0:04,Drum Loop,Bossa Nova of Briny Air,
Sample: Wisdom,Nefertiti,,Timestamp 0:02,Conga Loop,Legendary Egg,
Sample: Woody Herman,I Say A Little Prayer,,Timestamp 0:00,Ride Loop,Bossa Nova of Briny Air,
Best Service,Sound Cube,CD 2 -> BASIC,BL3_F#,,Rumbling Blues,
Best Service,Sound Cube,CD 2 -> BASIC,COLE_C,,Rumbling Blues,
Best Service,Sound Cube,CD 2 -> BASIC,PICH_C,,A Jack-In-The-Box!,
Best Service,Sound Cube,CD 2 -> BASIC,PICH_F#,,Odd March,
Best Service,Sound Cube,CD 2 -> BASIC,SOB_C,,"Bony Dinosaur Dance, Volcanic Orchestra",
Best Service,Sound Cube,CD 2 -> ORCHESTR,DH_C,,"Bony Dinosaur Dance, Volcanic Orchestra",
Best Service,Sound Cube,CD 3 -> VOX_J_R,JODLER1,"""Yo-ooo-do""",Tumbling Xylophone,
KORG,TR-Rack,Programs -> Bank A,A018 SweetSilverFlute,,The Beginning of Adventure,
KORG,TR-Rack,Programs -> Bank A,A023 Solo String(SW1),,The Beginning of Adventure,
KORG,TR-Rack,Programs -> Bank A,A030 Spectrum Lead,MULTI Mode,The Beginning of Adventure,
KORG,TR-Rack,Programs -> Bank B,B075 Tango / SW 1&2,,"Take Upper Fruit!, Pop A Parade, A Jack-In-The-Box!",
KORG,TRITON,Programs -> Bank A,A060 Trancer Lead,,The Beginning of Adventure,
Mellotron Archives,Michael Pinder Presents Mellotron,Partition E -> BASSA+STRNGS,BASSANOVA ST,C3 B S,A Jack-in-the-Box!,
Mellotron Archives,Michael Pinder Presents Mellotron,Partition E -> FOXTROT+SAX,FOXTROT+SAX,,Lesson E.G.G!,
PowerFX,The Funk Master,Track 93 - DRUM HITS -> TS 0:00,Cymbals,,-Used throughout the soundtrack-,
Roland,JV-2080,PR-B,009 Pick Bass,,"Passionate & Silent Sea, Rumbling Blues, Bony Dinosaur Dance, Head for the Top, Sandstorm Sitar",
Roland,JV-2080,PR-B,014 Nylon Bass,,"The Beginning of Adventure, Tumbling Xylophone",
Roland,JV-2080,PR-B,017 Fretls Dry,,"Sound of Fanfare, Pinball-Like Echo",
Roland,JV-2080,PR-B,030 Super Jup Bs,,"Odd March, Pop A Parade",
Roland,JV-2080,PR-B,095 Flute,,A Jack-In-The-Box!,
Roland,JV-2080,PR-D (GM),015 Tubular-bell,,"G.I.A.N.T.E.G.G! ~Opening Theme~, Tumbling Xylophone, Lullaby of Snow Mountain, Sound of Fanfare, Thanks for the Peaceful Today",
Roland,JV-2080,PR-D (GM),019 Organ 3,,"G.I.A.N.T.E.G.G! ~Opening Theme~, Let's Go Easy",
Roland,JV-2080,PR-D (GM),046 PizzicatoStr,,"Let's Go Easy, Lullaby of Snow Mountain, Sound of Fanfare, Thanks for the Peaceful Today",
Roland,JV-2080,PR-D (GM),078 Shakuhachi,,"Head for the Top, Sandstorm Sitar, Afternoon Desert",
Roland,JV-2080,PR-D (GM),079 Whistle,,-Used throughout the soundtrack-,
Roland,JV-2080,PR-E,018 Exotic Velo,,"The Beginning of Adventure, Rumbling Blues",
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,105 000 Sitar,,The Beginning of Adventure,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,061 000 French Horns,,"The Beginning of Adventure, Tumbling Xylophone, Take Upper Fruit!",
Sonic Foundry,Bill Laswell's Sample Material,Dub Hits,Dub Tabla + FX 64-09,,"Head for the Top, Sandstorm Sitar",
Sound Ideas,Hanna-Barbera Sound FX Library,HB02-68-04,"BIRD, CHICKEN","FUNNY HEN CLUCKS, ANIMAL","G.I.A.N.T.E.G.G! ~Opening Theme~, Lesson E.G.G!, A Jack-In-The-Box!",
Sound Ideas,Hanna-Barbera Sound FX Library,HB02-72-01,"BIRD, ROOSTER","ROOSTER MORNING CALL, ANIMAL",Thanks for the Peaceful Today,
Sound Ideas,Hollywood Series 4000,4001-27-06,"CARTOON, GONG","LARGE, CHINESE GONG, SOFT MALLET","Bony Dinosaur Dance, Bang! Bang! Big Hornes Explosion, Odd March, Billy's Courage",Link
Sound Ideas,Hollywood Series 4000,4001-65-01,"CARTOON, WHISTLE","SLIDE WHISTLE, DOWN","Take Upper Fruit!, A Jack-In-The-Box!",Link
Sound Ideas,Hollywood Series 4000,4001-65-02,"CARTOON, WHISTLE","SLIDE WHISTLE, DOWN, LONG",Pop A Parade,Link
Sound Ideas,Hollywood Series 4000,4001-65-04,"CARTOON, WHISTLE","SLIDE WHISTLE, UP, LONG",A Jack-In-The-Box!,Link
Sound Ideas,Hollywood Series 4000,4001-65-05,"CARTOON, WHISTLE","SLIDE WHISTLE, COMICAL, DOWN",Pop A Parade,Link
Sound Ideas,Hollywood Series 4000,4003-91-01,"HORROR, STINGER",MUSICAL HORROR STINGER,The Beginning of Adventure,Link
Sound Ideas,The General Series 6000,6003-28-02,"BIRD, ROOSTER","MORNING CALL, ANIMAL",G.I.A.N.T.E.G.G! ~Opening Theme~,Link
Ubiquity,Brooklyn Beats,Side A - Track 01 -> TS 0:02,98 BPM,,G.I.A.N.T.E.G.G! ~Opening Theme~,
Ubiquity,Brooklyn Beats,Side A - Track 02 -> TS 0:01,86 BPM,,Sandstorm Sitar,
Ubiquity,Brooklyn Beats,Side B - Track 05 -> TS 0:00,109 BPM,,"Passionate & Silent Sea, Lullaby of Snow Mountain, Sound of Fanfare",
Ubiquity,Brooklyn Beats,Side B - Track 09 -> TS 0:00,123 BPM,,Sandstorm Sitar,
Ubiquity,Brooklyn Beats,Side B - Track 10 -> TS 0:24,Sounds,,Legendary Egg,
Ueberschall,Brazil Electro,"BEATLOOPS -> bossa 89,33 bpm","bossa 89,33 mix-#14",,G.I.A.N.T.E.G.G! ~Opening Theme~,
Ueberschall,Brazil Electro,BEATLOOPS -> nova mood 95 bpm,nova m95 mix-#170,,"Passionate & Silent Sea, Bossa Nova of Briny Air",
Ueberschall,Brazil Electro,CONSTRUCTIONKITS -> 31-35salsa club -> 35Drumsamples,Bdr-#516,,Odd March,
Ueberschall,Brazil Electro,CONSTRUCTIONKITS -> 31-35salsa club -> 35Drumsamples,Cymbal-#517,,Odd March,
Ueberschall,Brazil Electro,LIVEPERCUSSION -> GUIRO LOOPS,Guiro 128-#792,,"Sound of Fanfare, Pinball-Like Echo",
Ueberschall,Easy Listening,Track 02 -> TS 0:28,Vibes Flute Strings Piano,,Head for the Top,
Ueberschall,Easy Listening,Track 03 -> TS 0:00,"Complete Composition/107,8",,"Bony Dinosaur Dance, Volcanic Orchestra",
Ueberschall,Easy Listening,Track 03 -> TS 0:10,Brass Trumpet Vinyl,,"Tumbling Xylophone, Take Upper Fruit!, Rumbling Blues, Pop A Parade",
Ueberschall,Easy Listening,Track 09 -> TS 0:20,"Guitar Sitar Male Vocals Bass, Bassline",,"Head for the Top, Sandstorm Sitar",
Ueberschall,Easy Listening,Track 10 -> TS 0:09,Brass Trumpet,,G.I.A.N.T.E.G.G! ~OPENING THEME~,
Ueberschall,Easy Listening,Track 12 -> TS 0:32,Organ Choir Male Vocals Sitar,,Odd March,
Ueberschall,Easy Listening,Track 13 -> TS 0:24,"Electric Piano, Rhodes Strings Bass",,Afternoon Desert,
Ueberschall,Easy Listening,Track 15 -> TS 0:29,"Bass, Bassline Vibes Brass",,Odd March,
Ueberschall,Easy Listening,Track 26 -> TS 0:26,Musical Sound Effect,,"Odd March, Rumbling Blues",
Ueberschall,Easy Listening,Track 29 -> TS 0:37,Trumpet Electric,,Bossy Crow,
Ueberschall,Easy Listening,Track 45 -> TS 0:21,Strings Synthetic,,Legendary Egg,
Ueberschall,Easy Listening,Track 45 -> TS 0:35,Strings Radio-Effect,,Legendary Egg,
Ueberschall,Easy Listening,Track 55 -> TS 0:17,"Drumloop 123,3",,Odd March,
Ueberschall,Easy Listening,Track 56 -> TS 0:00,Drumloop 120,,Bony Dinosaur Dance,
Ueberschall,Easy Listening,Track 56 -> TS 0:22,"Drumloop 107,2 Bass, Bassline",,Rumbling Blues,
Ueberschall,Easy Listening,Track 57 -> TS 0:00,"Drumloop 70,6",,"Pinball-Like Echo, Billy's Courage",
Ueberschall,Easy Listening,Track 58 -> TS 0:10,"Drumloop 139,7",,Billy's Courage,
Ueberschall,Easy Listening,Track 75 -> TS 0:12,Brass,,Afternoon Desert,
UltimateSoundBank,Soundscan Vol. 16 - Bossa Brazil,BOSSA LOOPS -> 02-BOSSA STICK 120 1,BS120ALL01,,The Beginning of Adventure,
Zero-G,Datafile 2,Track 74 - House horn stabs -> TS 0:13,House horn stab no. 7,,Pop A Parade,
Stuff to Find,,,,,,
?,? (Synth),,,Xylophone,Tumbling Xylophone,
?,? (Song Sample),,,Intro Drum Fill,G.I.A.N.T.E.G.G! ~Opening Theme~,
?,? (Song Sample),,,Claps & Guiro,"G.I.A.N.T.E.G.G! ~Opening Theme~, Thanks for the Peaceful Today",
?,? (Song Sample),,,Brass Phrase & Clave,Take Upper Fruit!,
?,? (Song Sample),,,Drum Fill,Let's Go Easy,
?,? (Song Sample),,,Piano Glissando,Let's Go Easy,
?,? (Song Sample),,,Long Drum Fill,"Rumbling Blues, Volcanic Orchestra",
?,? (Synth),,,Synth Sequence,"Bang! Bang! Big Hornes Explosion, Billy's Courage",
?,? (Song Sample),,,Drum Fill,Sound of Fanfare,
?,? (Sample Library),,,Vibraslap,Sound of Fanfare,
?,? (Song Sample),,,Intro Loop,Pinball-Like Echo,
?,? (Song Sample),,,Easy Listening Loop (Trombone & Xylophone),Pop A Parade,
?,? (Song Samples),,,Drum Loops,Legendary Egg,
?,? (Synth),,,Acoustic Bass,Bossy Crow,
?,? (Song Sample),,,Brass Hit,Bossy Crow,
?,? (Song Sample),,,Guitar,Thanks for the Peaceful Today,
?,? (Mellotron Sample Library),,,Background Guitar Loop,Thanks for the Peaceful Today,
Ollie King,,"(Released: March, 2004)",,(Music by: Hideki Naganuma),,
Live Recording: Hideki Naganuma,Vocal,,"""WHOOOO""x2",,Too Fast,
Live Recording: ? (Session Guitarist),Guitar,,,Reused from old demo tapes,Too Fast,
Sample: Guitar Vader,Magical Girl,,Timestamp 0:00,Guitar,Boarder 70,
Sample: Hardknox,Fire Like This,,Timestamp 0:11,Drums,Boarder 70,
Sample: Primal Scream,Jailbird,,Timestamp 0:09,Drums,Let It Go,
AMG,Diffusion Series: The Next Generation,160dB,300_D&B1,Rhodes 3,Boarder 70,
AMG,Diffusion Series: The Next Generation,T-HEAD,170_TH1,,Too Fast,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 70 - More -> TS 0:00,Steppin at your own pace,,Boarder 70,
Best Service,Sound Cube,CD 3 -> ROBOTS,TARZAN,,Too Fast,
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 1 -> Track 28 -> TS 0:36,drumloops x8 120,,Let It Go,
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 1 -> Track 34 -> TS 1:54,drumloops x28 125,,Let It Go,
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 2 -> Track 02 -> TS 1:01,synth G 123,,Let It Go,
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 2 -> Track 20 -> TS 1:10,vocal E 142,,Boarder 70,
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 2 -> Track 38 -> TS 0:13,arpeggio F,,Let It Go,
Clavia,Nord Rack 2,Internal,96 Ravi,"Ringmod FX, from Jet Set Radio Future",Ollie Groove 1,
Freeze Records,Trey Max - Top Secret CD Beats Vol. 3,Track 32 -> TS 0:08,RIPPED RECORD,,Ollie Groove 2,
Masterbits,Climax-Collection Vol. 3 - Guitars,Track 22 - Funk Rythm Licks 3 -> TS 0:01,Lick 1,,Let It Go,
Masterbits,Climax-Collection Vol. 3 - Guitars,Track 24 - Metal Guitar Effects 1 -> TS 0:51,Lick 9,,Boarder 70,
Masterbits,Climax-Collection Vol. 3 - Guitars,Track 25 - Metal Guitar Effects 2 -> TS 0:20,Lick 3,,Boarder 70,
Masterbits,RAPsody,"Track 10 - Lyrical Paragraph -> TS 0:01, 0:20","Check it out, well it's ...",,Let It Go,
Masterbits,RAPsody,Track 12 - Knowledge my wisdom -> TS 0:39,This is the northern ...,"""Blood, all over the curb..""",Let It Go,
Masterbits,RAPsody,Track 21 - Witness -> TS 3:42,I'm back to the ..,"""You wanna rock yo-nonstop yo"" 120",Let It Go,
MOTU,Digital Performer 4 Extras Disc,AMG Rex Files -> Kuckooland,Moonstone119,,Let It Go,
MOTU,Digital Performer 4 Extras Disc,Big Fish Audio -> Loops -> Def Jef - Kontrol Freaks,synth01,,Let It Go,
MOTU,Digital Performer 4 Extras Disc,Big Fish Audio -> Loops -> Def Jef - Kontrol Freaks,synth02,,Let It Go,
MOTU,Digital Performer 4 Extras Disc,Big Fish Audio -> Loops -> Guitar Studio,Hard Rock Bmin 088.0,,Funk To The Top,
MOTU,Digital Performer 4 Extras Disc,Big Fish Audio -> Loops -> Guitar Studio,Rock Amin 126.6 01,,Let It Go,
MOTU,Digital Performer 4 Extras Disc,www.SonicStop.com -> Table Manners Scratches,080_Dnc_DjFx_NP_001_PLP02,,Funk To The Top,
MOTU,Digital Performer 4 Extras Disc,www.SonicStop.com -> Table Manners Scratches,090_Dnc_DjFx_NP_007_PLP02,,Funk To The Top,
MOTU,Digital Performer 4 Extras Disc,www.SonicStop.com -> Table Manners Scratches,100_Dnc_DjFx_F#_032_PLP02,,Funk To The Top,
MOTU,Digital Performer 4 Extras Disc,www.SonicStop.com -> Table Manners Scratches,110_Dnc_DjFx_NP_056_PLP02,,Funk To The Top,
MOTU,Digital Performer 4 Extras Disc,www.SonicStop.com -> Table Manners Scratches,120_Dnc_DjFx_NP_009_PLP02,,Funk To The Top,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 01 - IN 2 D GROOVE -> TS 0:00,...Do A Song...,"""We're gonna do a song..""",Funk To The Top,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 06 - KICK OFF! -> TS 0:30,...All Delights,"""With the biggest request..""",Ollie Groove 2,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 58 - ELECTRONIK -> TS 0:29,...AutoSequence...,"""31 seconds, and we're gone for auto...""",Boarder 70,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 58 - ELECTRONIK -> TS 0:36,T Minus 10 Sec...,,Boarder 70,
Polestar Magnetics,The X-Static Goldmine,CD 2 -> Track 58 - ELECTRONIK -> TS 0:41,4.3.2...,"""4, 3, 2, 1, ignition and liftoff!""",Boarder 70,
Sonic Foundry & Hook Up,日本語取扱説明書 CD-ROM,Loops for ACID Demo -> Audio -> MethodsofMayhem,Riff 31 33-10,Appears in SF's demo samples,Funk To The Top,
Ueberschall,Big Beat,Track 02 - Drum-Loops I -> TS 0:26,constant program,,Ollie Groove 2,
Ueberschall,Big Beat,Track 04 - Drum-Loops I -> TS 0:00,big trip,,Funk To The Top,
Ueberschall,Big Beat,Track 47 - Synth-Basses -> TS 0:00,bass lust,,Too Fast,
Ueberschall,Big Beat,Track 52 - Vocal-Loops -> TS 0:28,micky & friends,"""On the count of three""",Too Fast,
Ueberschall,Big Beat,Track 54 - Vocal-Loops -> TS 0:02,sore throat,"""Crack up""",Too Fast,
Ueberschall,Big Beat,Track 54 - Vocal-Loops -> TS 0:33,sore throat,"""The bass is too fat""",Too Fast,
Ueberschall,Big Beat,Track 54 - Vocal-Loops -> TS 0:58,sore throat,"""For all you fine brothers""",Too Fast,
Ueberschall,Big Beat,Track 54 - Vocal-Loops -> TS 1:03,sore throat,"""Feeling kinda strange""",Too Fast,
Ueberschall,Big Beat,Track 67 - Guitars -> TS 0:53,x-man's return 120,,Ollie Groove 1,
Ueberschall,Big Beat,Track 67 - Guitars -> TS 1:00,x-man's return 120,,Ollie Groove 1,
Ueberschall,Big Beat,Track 67 - Guitars -> TS 1:08,x-man's return 120,,Ollie Groove 1,
Ueberschall,Big Beat,Track 68 - Guitars -> TS 0:00,the mad axemen 120,,Boarder 70,
Ueberschall,Big Beat,Track 70 - Guitars -> TS 0:12,rock'n'roll highschool 120,,Funk To The Top,
Ueberschall,Big Beat,Track 82 - Synth-Loops & -Samples -> TS 0:29,plastic devastation 120,,Boarder 70,
Ueberschall,Big Beat,Track 90 - Single Drums -> TS 0:00,cymbals,,"Boarder 70, Too Fast",
Ueberschall,Big Beat,Track 90 - Single Drums -> TS 0:41,cymbals,,Boarder 70,
Ueberschall,Big Beat,Track 92 - Vinyl & Scratches -> TS 0:02,scratch da vinyl 120,Raised 5 semitones,Ollie Groove 2,
Ueberschall,Big Beat,Track 92 - Vinyl & Scratches -> TS 0:15,scratch da vinyl 120,Raised 3 semitones,Ollie Groove 1,
Zero-G,Cuckooland Vol. 1 Unhinged,Track 45 - LOOPS -> TS 0:00,Needle Scratch/ Thump/ Car 113,,Boarder 70,
Zero-G,Datafile 2,Track 24 - Vocal Hooks (Female) -> TS 0:26,"""Get on the move!""",,Let It Go,
Zero-G,Datafile 2,Track 25 - Vocal Hooks (Male) -> TS 0:06,"""Let it go!""",,Let It Go,
Zero-G,Datafile 2,Track 26 - Vocal Hooks (Female) -> TS 0:08,"""Give it all you got!""",,Let It Go,
Zero-G,Datafile 2,Track 26 - Vocal Hooks (Female) -> TS 0:23,"""Get your thing together!""",,Let It Go,
Zero-G,Datafile 2,Track 72 - Guitar FX -> TS 0:16,Guitar fall FX,,Boarder 70,
Zero-G,Datafile 2,Track 90 - Speech (Male) -> TS 0:13,"""Everybody reach, reach to the top...""",,Funk To The Top,
Zero-G,Datafile 2,Track 97 - Speech (Male chant) -> TS 0:06,"""We gonna get ya!""",,Funk To The Top,
Stuff to Find,,,,,,
?,? (Sample Loop Library),,,Guitar Solo Loop,Boarder 70,
?,? (Sample Loop Library),,,Cowbell Rhythm,Funk To The Top,
Ollie King Soundtrack (Album Release),,,,,,
Sample: The Chemical Brothers,It Doesn't Matter,,Timestamp 0:00,Drums (R),The Concept of Love [The Concept of Passion Mix],
AMG,Diffusion Series: The Next Generation,B-BOXES,008BIIBX,,Teknopathetic [e-Pop 'n' Disco 80's Mix],
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 71 - Vox -> TS 0:06,Ooh Dance,,Brother Goes Away,
Best Service,Barbara Dennerlein B3,Demo Track -> TS 0:33,Demo for Barbara Dennerlein B3,,Boarder 70 [Somethin' Jazzy for Your Mind Mix],
Best Service,Barbara Dennerlein B3,Demo Track -> TS 0:52,Demo for Barbara Dennerlein B3,,Boarder 70 [Somethin' Jazzy for Your Mind Mix],
Big Fish Audio,Big Beat - Megaton Bomb Vol. 4,CD 2 -> Track 02 -> TS 1:01,synth G 123,,Brother Goes Away,
Masterbits,Climax-Collection Vol. 3 - Guitars,Track 19 - Soul Funk Rythm Licks -> TS 0:50,Lick 6,,Brother Goes Away,
MOTU,Digital Performer 3,Universal Sound Banks -> Basicussions -> Audio Files,AMBBELL,,Brother Goes Away,
MOTU,Digital Performer 4 Extras Disc,PowerFX -> Acid Files,120Moraharpa 37,,The Concept of Love [The Concept of Passion Mix],
