Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Yamaha,MOTIF-RACK ES,DRM- > PRE,008 Dr:Hip Hop1,,Theme of Bad Boy,
Yamaha,MOTIF-RACK ES,DRM- > PRE,024 Dr:AnalogT8,,"Welcome to MOTHER3 World, Theme of Bad Boy",
Yamaha,MOTIF-RACK ES,DRM- > PRE,038 Dr:Jazz Kit,,"Welcome to MOTHER3 World, Twist and Battle",
Yamaha,MOTIF-RACK ES,DRM -> PRE,039 Dr:Orchestral,,Twist and Battle,
Stuff to Find,,,,,,
Apple,Jam Pack Symphony Orchestra,,Strings,,"Tatsumairi, Flowers",
Roland,Fantom-XR,,Percussion Kit,,Funky Monkey Dance,
Roland,SRX-01 Dynamic Drum Kits,,Orchestral Kit,,"Do Not Disturb, From Utopia",
Roland,SRX-03 Studio SRX,,Electric Piano,,From Utopia,
Roland,SRX-06 Complete Orchestra,,Oboe,,Theme of DUSTER,
Roland,SRX-10 Big Brass Ensemble,,Brass,Some patches are super similar,"Tatsumairi, Mambo and Battle, Do Not Disturb, Theme of Bad Boy, From Utopia",
Roland,SRX-11 Complete Piano,,Piano,,"Twist and Battle, Gentle Rain, The Castle of OSOHE, With Magypsy, From Utopia",
Spectrasonics,Stylus RMX,,Bongos / Congas,,Mambo and Battle,
Yamaha,MOTIF-RACK ES,,Electronic Drumkit,,Funky Monkey Dance,
?,?,,Nylon Guitar,,Twist and Battle,
Kirby Super Star Ultra CD (Soundtrack + Cover Album),,"(Released: January 12, 2009)",,"(Music by: Hirokazu Ando, Jun Ishikawa, Tadashi Ikegami)",,
All other tracks are from Kirby Super Star Ultra.,,,,,,
Live Recording: Jun Ishikawa,Electric Guitar,,,Samples taken from Kirby Super Star Ultra,Boss Battle Medley - Electronic Ver.,
Live Recording: Hirokazu Ando,Suzuki Andes 25F,,,,Stage Medley - Acoustic Ver.,
Live Recording: Hirokazu Ando,Suzuki Melodion,,,,Stage Medley - Acoustic Ver.,
Live Recording: Hirokazu Ando,Ukulele,,,,Stage Medley - Acoustic Ver.,
Live Recording: Hirokazu Ando,YAMAHA BB604,,,,Stage Medley - Acoustic Ver.,
Live Recording: Tadashi Ikegami,Baritone Saxophone,,,,Stage Medley - Acoustic Ver.,
Live Recording: Tadashi Ikegami,Soprano Saxophone,,,,Stage Medley - Acoustic Ver.,
Live Recording: Tadashi Ikegami,Tenor Saxophone,,,,Stage Medley - Acoustic Ver.,
Best Service,Advanced Orchestra,CD 5 -> [AO bell] tubular bells,tubular bells,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Steinberg,HALionOne,Expression Set,Large Strings VX,Filtered,Boss Battle Medley - Electronic Ver.,
IK Multimedia,SampleTank 2.5 XL,Bass,Rock Pick JBass,,Boss Battle Medley - Electronic Ver.,
IK Multimedia,SampleTank 2.5 XL,Winds,Recorder,,Boss Battle Medley - Electronic Ver.,
Roland,SOUND Canvas SC-8850,SC-88 Map,000 048 Timpani,,Boss Battle Medley - Electronic Ver.,
Roland,SOUND Canvas SC-8850,SC-88Pro Map -> Drum Set,028 CR-78,Filtered,Stage Medley - Acoustic Ver.,
Roland,U-220,Patch,P-21: Syn.Vox 1 [021],,Boss Battle Medley - Electronic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,21S Strings violins,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,23S Strings cellos,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,24S Strings basses,Pizzicato,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,02S Flute 1,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes ,14S English horn,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets ,22S Clarinet Bb,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,14S Trumpet ensemble,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 23 Trombones,25S Trombone ensemble,,Milky Way Wishes Staff Roll - Acoustic Ver.,
Stuff to Find,,,,,,
Best Service,Advanced Orchestra,,,,Milky Way Wishes Staff Roll - Acoustic Ver.,
IK Multimedia,SampleTank 2.5 XL,,,,Milky Way Wishes Staff Roll - Acoustic Ver.,
?,?,,,Glockenspiel / Celesta,Milky Way Wishes Staff Roll - Acoustic Ver.,
?,?,,,Synth Lead,Boss Battle Medley - Electronic Ver.,
Kirby Wii Music Selection (Soundtrack + Cover Album),,"(Released: June 25, 2012)",,(Music by: Hirokazu Ando),,
All other tracks are from Kirby's Return to Dream Land.,,,,,,
Best Service,Advanced Orchestra,CD 4 -> [AO pc] orchestra percussion mix,orchestra percussion mix,,"Last Battle, Four Adventurers and the Far-Flung Traveler",
IK Multimedia,SampleTank 2.5 XL,Drums,I Map AcoustiKit,,Dreaming of Skies at the Fountain of Rainbows,
IK Multimedia,SampleTank 2.5 XL,Winds,Recorder,,Four Adventurers and the Far-Flung Traveler,
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN SUSTAINED NOTES,,Four Adventurers and the Far-Flung Traveler,
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN TREMOLOS,,Four Adventurers and the Far-Flung Traveler,
Synthogy,Ivory,Programs -> German D,German Concert D Grand,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,01S Solo violin,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 02 Chamber Strings,11S Chamber violins,,Four Adventurers and the Far-Flung Traveler,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 02 Chamber Strings,13S Chamber cellos,,Four Adventurers and the Far-Flung Traveler,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,21S Strings violins,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,23S Strings cellos,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,24S Strings basses,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,01S Piccolo,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,02S Flute 1,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,05S Flute ensemble,,Dreaming of Skies at the Fountain of Rainbows,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,11S Oboe french,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,14S English horn,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets ,22S Clarinet Bb,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 14 Bassoons,31 Bassoon,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,03S Horn Ensemble - a4,,"Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,12S Trumpet C,,"Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,14S Trumpet ensemble,,"Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 23 Trombones,25S Trombone ensemble,,Last Battle,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 31 Keyboards,04S Celesta,,"Dreaming of Skies at the Fountain of Rainbows, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,08S Marimbaphone,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,11S Timpani,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,12S Drums,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,14S Percussion,,"Last Battle, Four Adventurers and the Far-Flung Traveler",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,15S Tubular Bells,,"Dreaming of Skies at the Fountain of Rainbows, Last Battle, Four Adventurers and the Far-Flung Traveler",
Stuff to Find,,,,,,
?,?,,Vibraslap,possibly Wizoo?,Last Battle,
?,?,,Trumpet,Read note (equipment checked),Four Adventurers and the Far-Flung Traveler,
Kirby's Dream Collection/Kirby 20th Anniversary,,"(Released: July 19, 2012)",,(Music by: Hirokazu Ando),,
All other tracks come from various Kirby games.,,,,,,
Live Recording: Hirokazu Ando,Fernandes HSS Super Strat,,,,Interdimensional Traveler,
Live Recording: Hirokazu Ando,Suzuki Andes 25F,,,,"Bye Bye Kirby, See You Tomorrow!",
Live Recording: Hirokazu Ando,Suzuki Melodion,,,,"Bye Bye Kirby, See You Tomorrow!",
Live Recording: Hirokazu Ando,YAMAHA BB604,,,,"Interdimensional Traveler, Bye Bye Kirby, See You Tomorrow!",
Sample: Jun Ishikawa,Kirby's Dream Land,,A New Wind for Tomorrow,,"Bye Bye Kirby, See You Tomorrow!",
Sample: Jun Ishikawa,Kirby Super Star Ultra,,Spring Breeze: Title,,Title,
IK Multimedia,SampleTank 2.5 XL,Drums -> Acoustic,Fusion,,"More Challenge Stages, Interdimensional Traveler",
IK Multimedia,SampleTank 2.5 XL,Ethnic,Concertina,,"Bye Bye Kirby, See You Tomorrow!",
IK Multimedia,Sonik Synth 2,A Synths -> A Motion Synths,026 Liquid Squid,,"More Challenge Stages, Interdimensional Traveler",
IK Multimedia,Sonik Synth 2,A Synths -> B Synth Pads -> Misc Pads,022 Synth Brass,,"More Challenge Stages, Interdimensional Traveler",
IK Multimedia,Sonik Synth 2,A Synths -> B Synth Pads -> Misc Pads,027 Phatty Box,,"More Challenge Stages, Interdimensional Traveler",
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN SUSTAINED NOTES,,"Bye Bye Kirby, See You Tomorrow!",
Sampleheads,Whole Lotta Country,CD 1 -> MANDOLIN,MANDOLIN TREMOLOS,,"Bye Bye Kirby, See You Tomorrow!",
Synthogy,Ivory,Programs -> German D,German Concert D Grand,,"Bubbly Clouds, More Challenge Stages, Interdimensional Traveler, Dream a New Dream for Tomorrow",
Synthogy,Ivory,Programs -> Studio 7ft,Studio C7 Grand 16,,"Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,01S Solo violin,,"Kirby's History, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,"Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello,,Kirby's History,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 02 Chamber Strings,11S Chamber violins,,"Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,21S Strings violins,,Title,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,29S Strings all,,Bubbly Clouds,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,Title,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,01S Piccolo,,Kirby's History,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,02S Flute 1,,"Title, Kirby's History, Bye Bye Kirby, See You Tomorrow!, Dream a New Dream for Tomorrow",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,14S English horn,,Kirby's History,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,"15S Oboe ensemble
",,"Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets ,22S Clarinet Bb,,"Kirby's History, Dream a New Dream for Tomorrow",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 14 Bassoons,31 Bassoon,,Kirby's History,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,02S Horn triple,,Title,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 21 Horns,03S Horn ensemble - a4,,"Title, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,12S Trumpet C,,Title,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 31 Keyboards,04S Celesta,,"Bubbly Clouds, Bye Bye Kirby, See You Tomorrow!, Dream a New Dream for Tomorrow",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,"Bubbly Clouds, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,"Channel Menu, Title",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,"Bubbly Clouds, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,12S Drums,,"Title, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,"Title, Bye Bye Kirby, See You Tomorrow!",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,14S Percussion,,Title,
Wizoo,Platinum 24 - Latin Percussion,CD 2 -> Partition E,05 WOODBLOCK,Todo: Replace path with HALion version,"Title, Bye Bye Kirby, See You Tomorrow!",
Stuff to Find,,,,,,
Steinberg,HALionOne,,,,Electro! Kirby,
Kirby: Triple Deluxe Soundtrack (Soundtrack + Cover Album),,"(Released: February 26, 2014)",,(Music by: Hirokazu Ando),,
All other tracks are from Kirby Triple Deluxe.,,,,,,
Live Recording: Hirokazu Ando,Ernie Ball Music Man Bongo 4HH,,,,Midnight Moonlight (Forever-Sleeping Flower),
Best Service,Advanced Orchestra,CD 4 -> [AO pc] orchestra percussion mix,orchestra percussion mix,,Dreams and Disappearing Kings,
IK Multimedia,Sonik Synth 2,F Orch Textures -> A Strings,002 Pizzicato STR,,Midnight Moonlight (Forever-Sleeping Flower),
Synthogy,Ivory II,Programs -> German D,German Concert D Grand,,"Midnight Moonlight (Forever-Sleeping Flower), Dreams and Disappearing Kings",
Synthogy,Ivory II,Programs -> Studio 7ft,Studio C7 Grand 16,,Midnight Moonlight (Forever-Sleeping Flower),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,01S Solo violin,,"Midnight Moonlight (Forever-Sleeping Flower), Dreams and Disappearing Kings",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,"Midnight Moonlight (Forever-Sleeping Flower), Dreams and Disappearing Kings",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,03S Solo cello,,"Midnight Moonlight (Forever-Sleeping Flower), Dreams and Disappearing Kings",
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 03 Orchestral strings,21S Strings violins,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 05 Harp ,41S Harp,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,01S Piccolo,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 11 Flutes,02S Flute 1,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 12 Oboes,14S English horn,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 13 Clarinets,22S Clarinet Bb,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 14 Bassoons,31 Bassoon,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,12S Trumpet C,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 22 Trumpets,14S Trumpet ensemble,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 23 Trombones,25S Trombone ensemble,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 31 Keyboards,04S Celesta,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,08S Marimbaphone,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,11S Timpani,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,12S Drums,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,13S Cymbals+Gongs,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,14S Percussion,,Dreams and Disappearing Kings,
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 33 Percussion,15S Tubular Bells,,Dreams and Disappearing Kings,
Stuff to Find,,,,,,
Steinberg,HALion 4,,,Drums,Midnight Moonlight (Forever-Sleeping Flower),
Kirby: Craft-Paper Party (Nintendo 3DS Theme),,"(Released: March 5, 2015)",,(Music by: Hirokazu Ando),,
Live Recording: Hirokazu Ando,Suzuki Andes 25F,,,,Green Greens / Peanut Plains (acoustic version),
Live Recording: Hirokazu Ando,Suzuki Melodion,,,,Green Greens / Peanut Plains (acoustic version),
IK Multimedia,Sonik Synth 2,C Guitars+Bass -> A Acoustic Guitars,008 6 For A Steel,,Green Greens / Peanut Plains (acoustic version),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 01 Solo strings,02S Solo viola,,Green Greens / Peanut Plains (acoustic version),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,05S Glockenspiel,,Green Greens / Peanut Plains (acoustic version),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,06S Xylophone,,Green Greens / Peanut Plains (acoustic version),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,07S Vibraphone,,Green Greens / Peanut Plains (acoustic version),
Vienna Symphonic Library,Vienna Special Edition Extended,MATRIX -> 32 Mallets,08S Marimbaphone,,Green Greens / Peanut Plains (acoustic version),
The Sound of Kirby Café (Cover Album),,"(Released: August 3, 2016)",,"(Music by: Hirokazu Ando, Jun Ishikawa, Megumi Ohara, Shogo Sakai)",,
Live Performance: Shogo Sakai,Vocals,,,Confirmed via liner notes,Peaceful Oasis,
Live Recording: Hirokazu Ando,Ernie Ball Music Man Bongo 4HH,,,,Café De Planet,
Live Recording: Megumi Ohara,Flute,,,Confirmed via liner notes,"In a Fluffy Paradise, Peaceful Oasis, Rendezvous of the King and the Witches",
AMG,Kick-Ass Brass!,,KAB Alto Sax,,Peaceful Oasis,
AMG,Kick-Ass Brass!,,KAB Trumpet,,Peaceful Oasis,
Apple,Logic Pro X,Drum Kit,SoCal,,In a Fluffy Paradise,
Apple,Logic Pro X,Guitar,Classical Acoustic Guitar,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Mallet,Vibraphone,,"In a Fluffy Paradise, Rendezvous of the King and the Witches",
Apple,Logic Pro X,Orchestral -> Brass,Trumpets,,In a Fluffy Paradise,
Apple,Logic Pro X,Orchestral -> Harp,Harp,,In a Fluffy Paradise,
Apple,Logic Pro X,Orchestral -> Percussion,Glockenspiel,,In a Fluffy Paradise,
Apple,Logic Pro X,Orchestral -> Strings,Violas,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Orchestral -> Strings,Violins 1,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Orchestral -> Strings,Violins 2,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Orchestral -> Strings,Cellos,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,World -> Stringed,Celtic Hammered Dulcimer,,Peaceful Oasis,
Apple,Logic Pro X,Vintage B3 Organ,Lighter Shade Organ,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Vintage B3 Organ,Tonewheel Organ,,In a Fluffy Paradise,
Apple,Logic Pro X,Legacy -> Logic -> 03 Bass -> 01 Acoustic Bass,Studio Upright Bass,,Rendezvous of the King and the Witches,
Apple,Logic Pro X,Legacy -> Logic -> 04 Drums & Percussion,Studio Brush Kit,,Rendezvous of the King and the Witches,
