Company/Manufacturer,Product,Path/Bank,Preset,Notes
Live Recording: Trumpet,Danfeng Hu,,,
Live Recording: Accordion,Xiaonan Xu,,,
11. Splendors of High Summer,,,,♪ Peijia You
Live Recording: Choir,London Voices,,,
Live Recording: Cabasa,Peijia You,,,
Live Recording: Electric Guitar,Peijia You,,,
12. Dance at the Realm of Heat,,,,♪ Lunan
,,,,
,,,,
,,,,
13. The Traveling Boats Gentle Rocking,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Trumpet,Danfeng Hu,,,
,,,,
14. Shells at the Hem of the Sea,,,,♪ Yijun Jiang
Live Recording: Alto Saxophone,Shihai Li,,,
,,,,
,,,,
15. Waves Curl Over Drifting Sand,,,,♪ Yijun Jiang
Live Recording: Trumpet,Danfeng Hu,,,
,,,,
,,,,
16. Bathing in Shifting Waves,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Big Band,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,London Voices,,,
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Ukulele,Lei Chen,,,
Live Recording: 12-String Guitar,Lei Chen,,,
17. The Watch of a Sleepless Sheep,,,,♪ Xin Zhao
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Trumpet,Danfeng Hu,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Spectrasonics,Trilian,Bass Instruments,,
18. Duel at High Noon,,,,♪ Linyao Feng
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
Spectrasonics,Trilian,Bass Instruments,,
19. Wind‑Blown Ravines,,,,♪ Deer Suo
Live Recording: Orchestra,Budapest Scoring Big Band,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Violin,Qin Zhang,,,
20. The Pleasant Tipsiness After the Feast,,,,♪ Peijia You
Live Recording: Classical Guitar,Justin Quinn,,,
Live Recording: Classical Guitar,Peijia You,,,
Live Recording: Trumpet,Danfeng Hu,,,
Live Recording: Cabasa,Peijia You,,,
Spectrasonics,Trilian,Bass Instruments,,
21. Sunlit Expanse,,,,♪ Peijia You
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Classical Guitar,Peijia You,,,
Live Recording: Accordion,Xiaonan Xu,,,
Live Recording: Quena,Xiaokui Ding,,,
22. Harbor-Bound Warm Breeze,,,,♪ Yijun Jiang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Native American Flute,Xiaokui Ding,,,
,,,,midi ocarina
23. Feelings Nested in a Seashell,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
24. Memories Imprinted in Soft Sand,,,,♪ Caroline Luo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
,,,,
25. The Tides Leisurely Tune,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Acoustic Guitar,Justin Quinn,,,
Live Recording: Violin,Dongfang Ouyang,,,
26. Rippling Reveries,,,,♪ Arcangelo Chen
,,,,
,,,,
,,,,
27. A Spark Forged in Ash,,,,♪ Lunan
,,,,
,,,,
,,,,
28. The Clash of Slander and Silence,,,,♪ Yang Lee
,,,,
,,,,
,,,,
29. Delices de ce monde,,,,♪ Yang Lee
,,,,
,,,,
,,,,
30. An Array of Sumptuous Fare,,,,♪ Peijia You
,,,,
,,,,
,,,,
31. Snug Bundle of Warmth,,,,♪ Deer Suo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Trumpet,Yidu Jiang,,,
Live Recording: Violin,Qin Zhang,,,
32. Dream Reels Behind the Canvas,,,,♪ Zhenlan Kang
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
33. The Gaze of the Red Death,,,,♪ Yang Lee
,,,,
,,,,
,,,,
34. The Homeland Held in Song,,,,♪ Yang Lee
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Voice,Ying Xie,,,
,,,,
35. Alone at the Rifts Edge,,,,♪ Yang Lee
Synapse Audio,DUNE 2,Arp,Chill Moments RH,
,,,,
,,,,
36. The Wanderers Trace,,,,♪ Yang Lee
Synapse Audio,DUNE 2,Arp,Chill Moments RH,
,,,,
,,,,
37. Crossing the Liminal Threshold,,,,♪ Yang Lee
Synapse Audio,DUNE 2,Arp,Aquatix EDT,
,,,,
,,,,
38. A Sigh Caught in Still Time,,,,♪ Yang Lee
,,,,
,,,,
,,,,
Disc 2: Fate Drawn Asunder,,,,
1. Caught on the Hunters Hook,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Trumpet,Yidu Jiang,,,
Live Recording: Alto Saxophone,Shatong Chen,,,
Live Recording: Soprano Sax,Shihai Li,,,
Live Recording: Trombone,Kan Cao,,,
2. Fontaine est une fete,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
3. Beyond the Royal Fork,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
4. Reversed Paths to Yesod,,,,♪ Yang Lee
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
5. A Wound Unheeded in Quiet,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
6. End of the Beginning,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Voice,Yuqiong Liu,,,
7. The Unbearable Weight of Being,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
8. The Ancient Doom Descends,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
9. Nothing Gold Can Stay,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
10. The Sparkle in Your Smile,,,,♪ Deer Suo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Alto Voice,Genshin Choir,,,
Live Recording: Harmonica,Xiao Sun,,,
11. A Promise to the Heart,,,,♪ Caroline Luo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Violin,Qin Zhang,,,
Live Recording: Cello,Ying Lang,,,
12. Kathisma Chrysopoleos,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
Live Recording: Hurdy-Gurdy,Jiali Zhang,,,
Live Recording: Viola,Hui He,,,
13. Fortune at the Tea Table,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Tin Whistle,Xiaokui Ding,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
14. Infallibilitas Deitates,,,,♪ Xin Zhao
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Voice,Zirong Zhu,,,
,,,,
15. Flectere Si Nequeo Superos,,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Voice,Zirong Zhu,,,
"16. When Night Deepens, the Moon Falls",,,,♪ Yang Lee
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Voice,Elim,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Disc 3: Luck That Leaps Through the Doom,,,,
1. Ensnared Upon the Chessboard,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
2. Order in Chaos,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Soprano Voice,Genshin Choir,,,
3. In Mating Nets,,,,♪ Arcangelo Chen
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
4. Shuttling Through the Abyssal Rift,,,,♪ Yang Lee
Synapse Audio,DUNE 2 / 3,,,To be found
,,,,
,,,,
5. Prayer in a Land of War,,,,♪ Deer Suo
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Soprano Voice,Genshin Choir,,,
Live Recording: Tenor Voice,Genshin Choir,,,
Live Recording: Viola,Hui He,,,
,,,,
,,,,
,,,,
,,,,
Outside It Is Growing Dark,,,,
,,,,
,,,,"Recording Studio:
- Abbey Road Studios (1.01, 02, 04~07, 09, 13~15, 17, 19, 20, 22~24, 28~31 / 2.05, 08, 15~17, 20, 26~28, 30, 31 / 3.01~04)
- AIR Studios (1.01, 02, 06, 07, 22, 24 / 2.05, 06, 17, 27, 28 / 3.01~04)
-  Air-Edel Recording Studios (1.01~09, 12~15, 19~31, 34~38 / 2.02, 04~06, 09, 13, 14, 17~20, 22~33, 36 / 3.01~04, 07, 10)
- 52Hz Studio (1.01, 04~09, 12, 14, 16, 23~25, 30, 31, 34 / 2.04, 13, 18, 20, 22, 23, 26, 27 / 3.01~04)
- Sound Pro Studio (1.06)
- SKY FIRE STUDIO (1.10, 25~27, 33, 34 / 2.13, 16~18, 32, 33, 36, 42, 43 / 3.04, 07)
- Budapest Scoring (2.42, 43 / 3.10, 12~14)"
,,,,
Disc 1: Peace Dropping from The Veils of The Moonlight,,,,
1. Nod-Krai,,,,♪ Yang Lee
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,AURORA,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Choir,London Voices,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Lute,Ye Fan,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Cimbalom,Ed Cervenka,,,
2. The Bustling Port Market,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Choir,London Voices,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Cimbalom,Ed Cervenka,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
3. Tourdion of Silver Seagulls,,,,♪ Peijia You
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Violin,Magdalena Filipczak,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Kantele,Ida Elina,,,
4. Sea Shanties Resounding,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Mandolin,Ye Fan,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Bowed -> Hurdy Gurdy,Hurdy Gurdy Chanters,
5. Desire's Intent,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Kantele,Ida Elina,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Bowed -> Hurdy Gurdy,Hurdy Gurdy Chanters,
6. Terms of Accord,,,,♪ Arcangelo Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Choir,London Voices,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
7. Homecoming to Port,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Voice,Imogen Parry,,,
8. Unfurling Night,,,,♪ Yang Lee
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Choir,London Voices,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Classical Guitar,Lei Chen,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
Live Recording: Tagelharpa,Anna Tam,,,
9. The Still Sea-Cliff,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Tagelharpa,Anna Tam,,,
10. The Swinging Motion of the Hulls,,,,♪ Ziyu Che
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Viola,Hui He,,,
Live Recording: Electric Guitar,Lei Chen,,,
11. Shetau of Tulaytullah and Pushpavatika,,,,♪ Lunan
,,,,
,,,,
,,,,
12. A Carefree Cup,,,,♪ Peijia You
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Violin,Magdalena Filipczak,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Lute,Ye Fan,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
Live Recording: Recorder,Sandro Friedrich,,,
13. Notes From Striking the Anvil,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Kantele,Ida Elina,,,
14. A Borrowed Hour,,,,♪ Deer Suo
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
15. At Ease Near Night's End,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
,,,,
16. Fields After Dusk,,,,♪ Yijun Jiang
Live Recording: Classical Guitar,Ye Fan,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Bowed,Nyckelharpa,
17. Fresh Baked Egg Rolls,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Bowed -> Hurdy Gurdy,Hurdy Gurdy Chanters,
Best Service,ERA II Medieval Legends,Instruments -> String -> Plucked,Zither,
18. Old Tales Inscribed in Verse,,,,♪ Yuxi Wang
Live Recording: Kantele,Ida Elina,,,
19. Lakelight Turquoise,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Kantele,Ida Elina,,,
20. Reflections in a Timeless Calm,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Voice,Imogen Parry,,,
21. Shimmering Water Like Flickering Souls,,,,♪ Yuxi Wang
Live Recording: Nyckelharpa,Vicki Swan,,,
,,,,
,,,,
22. Where the Wandering Ones Rest,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Cimbalom,Ed Cervenka,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
23. Lullaby of the New Moon (I): Somnias a Luna,,,,♪ Yang Lee
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Elim,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
24. Lullaby of the New Moon (II): Lucens ut risus,,,,♪ Yang Lee
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Elim,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
25. Lullaby of the New Moon (III): Petala ceciderunt,,,,♪ Yang Lee
Live Recording: Voice,Elim,,,
Live Recording: Viola,Hui He,,,
Live Recording: First Violin,Qin Zhang,,,
Live Recording: Second Violin,Damao Wang,,,
Live Recording: Cello,Yi Sun,,,
Live Recording: Irish Flute,Philippe Barnes,,,
26. The Distant Moon Sits Alone,,,,♪ Peijia You
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Cello,Yi Sun,,,
27. Hymn to the Moon,,,,♪ Peijia You
Live Recording: Voice,Imogen Parry,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Cello,Yi Sun,,,
28. The Bright Frontier Land,,,,♪ Linyao Feng
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Cimbalom,Ed Cervenka,,,
29. Ancient Heirs of Grace,,,,♪ Linyao Feng
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Linyao Feng,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Irish Flute,Philippe Barnes,,,
Live Recording: Choir,London Voices,,,
Live Recording: Cimbalom,Ed Cervenka,,,
30. Rite Beneath the Radiance,,,,♪ Yijun Jiang
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
,,,,"uncredited voice, check era 2 vocal codex"
31. The Path That the Moon Reveals,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
,,,,to check: ethno world shaker loops
32. Led by Lucent GuIda Elinance,,,,♪ Yang Lee
,,,,
,,,,
,,,,
33. Wading in Hazy Light,,,,♪ Yijun Jiang
Live Recording: Harp,Yuqi Ding,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Plucked,Early Renaissance Harp,
,,,,
34. Dzwony na nieszpory,,,,♪ Yijun Jiang
Live Recording: Harp,Yuqi Ding,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Choir,Genshin Choir,,,
Live Recording: Voice,Imogen Parry,,,
35. The Redoubt Amidst the Frigid Wind,,,,♪ Peijia You
Live Recording: Choir,London Voices,,,
Live Recording: Voice,Imogen Parry,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
36. Raised on Fallen Meteorites,,,,♪ Lunan
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Cimbalom,Ed Cervenka,,,
Splice Sounds,Sounds of KSHMR Vol.3,Drums -> Crash_Transitions,KSHMR_Orchestral_Crash_Transition_05,
Splice Sounds,Sounds of KSHMR Vol.3,Drums -> Tambourine_Transitions,,
37. Keen as Winter Hail,,,,♪ Lunan
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Tagelharpa,Anna Tam,,,
Heavyocity,Damage 2,D2 Loop Designer -> 03 Hybrid Cinematic (STR),Hybrid Cinematic - Full Breakout Loops 03 (STR),G#4
Splice Sounds,Sounds of KSHMR Vol.3,Drums -> Tambourine_Transitions,,
38. The Forbidding Ground,,,,♪ Lunan
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Kantele,Ida Elina,,,
Live Recording: Tagelharpa,Anna Tam,,,
Disc 2: Evenings on a Farm Near Nasha,,,,
1. Whimpering Morningfrost,,,,♪ Yang Lee
,,,,
,,,,
,,,,
2. Dawn Breeze of Lempoinen,,,,♪ Yang Lee
Live Recording: Irish Flute,Sandro Friedrich,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
3. Sails Set With Eagerness,,,,♪ Yijun Jiang
Best Service,ERA II Medieval Legends,Instruments -> String -> Bowed -> Hurdy Gurdy,Hurdy Gurdy Chanters,
,,,,
,,,,
4. Foresighting From the Frigid Shore,,,,♪ Xin Zhao
Live Recording: Voice,Imogen Parry,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Lute,Ye Fan,,,
Live Recording: Cimbalom,Ed Cervenka,,,
Live Recording: Uilleann Pipes,Philippe Barnes,,,
5. Hopak of Cape and Wave,,,,♪ Arcangelo Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Imogen Parry,,,
Live Recording: Tin Whistle,Sandro Friedrich,,,
Live Recording: Tin Whistle,Philippe Barnes,,,
Live Recording: Bouzouki,Justin Quinn,,,
Live Recording: Nyckelharpa,Vicki Swan,,,
Live Recording: Hurdy-Gurdy,Anna Tam,,,
Live Recording: Kantele,Ida Elina,,,
6. Whirling Out and Over,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Choir,London Voices,,,
Live Recording: Violin,Dongfang Ouyang,,,
Live Recording: Acoustic Guitar,Lei Chen,,,
Live Recording: Electric Guitar,Lei Chen,,,
7. Rising When Night Falls,,,,♪ Yang Lee
,,,,
,,,,
,,,,
8. Mayskaya Noch',,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Plucked,Zither,
,,,,
9. Where the Cricket Sings,,,,♪ Yijun Jiang
Live Recording: Kantele,Ida Elina,,,
Best Service,ERA II Medieval Legends,Instruments -> String -> Plucked,Zither,
