Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
E-MU Systems,Proteus/2,Bank 0,058 Percussion 1,From TTA: Buster Busts Loose!,-Used throughout the soundtrack-,
KORG,T3,PROG,12 Trombone,,-Used throughout the soundtrack-,
KORG,T3,PROG,30 Pizzicato,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - Part of the SNES SDK,Konami Logo,
Biker Mice from Mars (SNES),,"(Released: December, 1994)",,,,
AKAI,S1000,SL1003 BRASS SEC. #1,BRASS SEC.A,BRASS 2,"Race Result, Continue",
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,-Used throughout the soundtrack-,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,-Used throughout the soundtrack-,
AKAI,S1000,SL1035 WIND #1,HARMONICA,HARMONICAF#4,Staff,
AKAI,S1000,SL1042 DISTORTION GUITAR,VEL DAMP,DISTDAMP E0,-Used throughout the soundtrack-,
AKAI,S1000,SL1071 ORGAN #3,SHIMMER HAM1,HAMMOND2 C5,-Used throughout the soundtrack-,
AKAI,S1000,SL1091 DISTORTION GUITAR #2,GUIT ROCK,GUIT G4,-Used throughout the soundtrack-,
AKAI,S1000,SL1098 SOFT PIANO,SOFT PEDAL,PNO D4,"Continue, Staff",
AKAI,S1000,SH1101 SYNTH STRINGS,MELLOW STR2,MKS STR C3,Staff,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,XR10,PRST-19,SNARE9,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-24,HAT MD,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-28,TOM1 H,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-38,CRASH1,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-56,COWBELL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-65,CHOP,,Race Result,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,032 Gt. Harmonics,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,091 Polysynth,,"Shop, Circuit, Fortress, Goal & Lap Screen - Ranked In, Round Result, Victory Speech - Good Guys, Vs. Race",
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - Part of the SNES SDK,Konami Logo,
Daikaijū Monogatari,,"(Released: December 22, 1994)",,,,
Roland,D-70,PATCH -> A,A11 D Piano+ 1,,"Magical Land of Shelldorado, Shoal",
Roland,D-70,PATCH -> A,A21 Stirrings,,-Used throughout the soundtrack-,
Roland,D-70,PATCH -> A,A33 DLM Synth,,-Used throughout the soundtrack-,
Roland,D-70,PATCH -> A,A72 Organ,,Battle,
Roland,D-70,TONES,I1 22 FINGERED,,-Used throughout the soundtrack-,
Roland,D-70,TONES,I1 26 CHOIR,,Gab Far,
Roland,D-70,TONES,I1 47 MARIMBA,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,021 Reed Organ,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,079 Whistle,,Each Circumstances,
Roland,SOUND Canvas SC-55,Capital,080 Ocarina,,"Inn, Basement Graveyard",
Stuff to Find,,,,,,
Ensoniq,CDR-2,,,Harmonica,,
J. League Super Soccer '95: Jikkyō Stadium,,"(Released: March 17, 1995)",,,,
AKAI,S1100,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,"Game Start, Vs.",
AKAI,S1100,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1100,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,Training,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,-Used throughout the soundtrack-,
Roland,L-CD1,Latin Percussion #3,P1 Steel Drum 1,Part of the SNES SDK,Training,
Roland,SN-U110-02 Latin & F.X. Percussions,,02-017 TRIANGLE,,Training,
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,"Team Setting, Goal, Half Time, Congratulations!",
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,"Game Start, Vs., Congratulations!",
Roland,SOUND Canvas SC-55,Capital,039 Synth Bass 1,,"Training, Congratulations!",
Roland,SOUND Canvas SC-55,Capital,069 Oboe,,Training,
Roland,U-220,Patch,P-17: Strings [017],,"Mode Select, Team Setting",
Roland,U-220,Rhythm Set,R-1: Standard Set [001],"Snare, Claps, Tom, Cowbell",-Used throughout the soundtrack-,
Stuff to Find,,,,,,
?,?,,,Cuica,Training,
?,?,,,JX Brass,-Used throughout the soundtrack-,
?,?,,,Whistle,Training,
Chō Genjin 2 (Super Bonk 2 / Super B.C. Kid 2),,"(Released: July 28, 1995)",,,,
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,"Poisonous Swamp, The Whirly Pig",
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,"Demo Fanfare, Boss Battle",
Roland,SOUND Canvas SC-55,Capital,034 Fingered Bs.,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,041 Violin,,Wild West Ranch,
Roland,SOUND Canvas SC-55,Capital,048 Timpani,,Victorious!,
Roland,SOUND Canvas SC-55,Capital,062 Brass 1,,"The Whirly Pig, Boss Battle, Staff Roll",
Roland,SOUND Canvas SC-55,Capital,072 Clarinet,,High Mountains,
Roland,SOUND Canvas SC-55,Capital,080 Ocarina,,Native Tribe,
SWAT Kats: The Radical Squadron (SNES),,"(Released: August 21, 1995)",,,,
Roland,SOUND Canvas SC-55,Capital,010 Glockenspiel,,,
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,,
Roland,SOUND Canvas SC-55,Capital,035 Picked Bs.,,,
Roland,SOUND Canvas SC-55,Capital,049 Strings,,,
Roland,SOUND Canvas SC-55,Capital,109 Kalimba,,,
NBA Give 'n Go,,"(Released: September 29, 1995)",,,,
AKAI,S1000,SL1001 GRAND PIANO #1,NORMAL PF,NPF G#2,Game BGM 6,
AKAI,S1000,SL1003 BRASS SEC. #1,BRASS SEC.A,BRASS 2,-Used throughout the soundtrack-,
AKAI,S1000,SL1022 STEREO STRINGS,LOW STRINGS,LOSTR2,Congratulations!,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,-Used throughout the soundtrack-,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,XR10,PRST-19,SNARE9,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-39,CRASH2,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-52,TAMBOURINE,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-53,HITS,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-59,SQUEAK L,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
KORG,01/W,PROG -> Bank B,B39 Timpani,could also be T3,Half Time (Japanese),
KORG,T3,PROG,58 Synthbass3,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Drum Set,026 TR-808,"Scratch, Snare, Cowbell","Game BGM 1, Game BGM 2, Half Time (Japanese)",
Zero-G,Datafile 2,Track 53 - Speech (Male) -> TS 0:14,"""Hit it!""",,Title,
Crystal Beans: From Dungeon Explorer,,"(Released: October 27, 1995)",,,,
AKAI,XR10,PRST-02,KICK2,,"Dangerous Dungeon, Valley Pass",
AKAI,XR10,PRST-38,CRASH1,,"Introduction, Dangerous Dungeon",
AKAI,XR10,PRST-53,HITS,,"Deeper into the Temple..., The Final Battle",
E-MU Systems,Proteus/1,Bank 0,002 InChoirIrie,Possibly from the SNES SDK,A Skullish Maze,
E-MU Systems,Proteus/1,Bank 0,003 BigCityBrass,From the SNES SDK,"Introduction, Valley Pass",
E-MU Systems,Proteus/1,Bank 0,008 MiniMoogBass,From the SNES SDK,Demon Battle,
E-MU Systems,Proteus/1,Bank 0,028 Kyoto Forest,From the SNES SDK,SFX,
E-MU Systems,Proteus/1,Bank 0,042 Noh Way!,Possibly from the SNES SDK,SFX,
E-MU Systems,Proteus/1,Bank 0,045 Wide Marimba,From the SNES SDK,"Peaceful Town, Valley Pass",
E-MU Systems,Proteus/1,Bank 0,056 Dune,From the SNES SDK,SFX,
E-MU Systems,Proteus/1,Bank 1,099 Reedy Keys,From the SNES SDK,Boss Battle 2,
E-MU Systems,Proteus/1,Bank 1,102 Solo Lead,From the SNES SDK,SFX,
E-MU Systems,Proteus/1,Bank 2,176 Rock Bass,From the SNES SDK,Introduction,
Ensoniq,CDR-1,ESS-5 -> ESD-5001,HARP,HARP 1,Overrun with Darkness,
Ensoniq,CDR-1,ESS-5 -> ESD-5001,SOLO OBOE,UNTITLED,"Valley Pass, Cursed Forest, Ending, Staff Roll",
Ensoniq,CDR-1,ESS-5 -> ESD-5003,FLUGELHORN,FLUGELHORN 1,Ending,
Ensoniq,CDR-1,ESS-5 -> ESD-5003,PAN FLUTE,PAN FLUTE 1,"Peaceful Town, Cursed Tree, Ending",
Ensoniq,CDR-1,EPS-16 -> ED-008,RAP TOOLS,TMBB 18,SFX,
Ensoniq,CDR-1,EPS-16 -> ED-013,FULL STRINGS,D5 VA+VN MIX,-Used throughout the soundtrack-,
Ensoniq,CDR-1,EPS-16 -> ED-014,CHOICE DRUMS,"Snare, Tom",-Used throughout the soundtrack-,
Ensoniq,Mirage,C02,Hiss Vocals,,-Used throughout the soundtrack-,
KORG,M1,PROG,06 Fretless,From the SNES SDK,Dangerous Dungeon,
KORG,M1,PROG,09 Drums #1,From the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,11 E.Piano1,From the SNES SDK,"Main Theme, The Mystical Crystal Bean, Peaceful Town, Valley Pass, Deady Mountains",
KORG,M1,PROG,12 Trumpet,From the SNES SDK,Staff Roll,
KORG,M1,PROG,27 Strings,Possibly from the SNES SDK,"Introduction, Royal Castle",
KORG,M1,PROG,27 Strings,From the SNES SDK,Royal Castle,
KORG,M1,PROG,81 Digital2,From the SNES SDK,SFX,
KORG,M1,Waveform,89 SquareWave,From the SNES SDK,SFX,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,From the SNES SDK,Dangerous Dungeon,
Stuff to Find,,,,,,
Roland,D-50,Bank 2,I-23 Flute-Piano Duo,,Cursed Forest,
Roland,SOUND Canvas SC-55,Capital,015 Tubularbell,,"Main Theme, Boss Battle 2, Cursed Tree, Ending, Staff Roll",
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,"Dangerous Dungeon, Boss Battle, Knowledge Temple, Deeper into the Temple..., Inner Sanctum, Floating Tower",
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,"Dangerous Dungeon, Boss Battle",
?,?,,,Half sine wave-like - From Kablooey,Boss Battle,
?,?,,,Soft Wave - Possibly from the SNES SDK,Deeper into the Temple...,
Chibi Maruko-chan: Mezase! Minami no Island!!,,"(Released: December 1, 1995)",,,,
AKAI,S612,SL201 ORCHESTRA ENSEMBLE,MARIMBA #1,,,
AKAI,S1000,SL1003 BRASS SEC. #1,BRASS SEC.A,BRASS 2,,
AKAI,S1000,SL1005 PERCUSSION #1,SLAY BELLS,SLAY BELLS 1,,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,,
AKAI,S1000,SL1041 ELECTRIC GUITAR #2,GIBSON 2,GBSN 335 E4,,
AKAI,S1000,SL1137 BASS CLARINET,CLARINET,CLARINET E3,,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,,
AKAI,S1000,SL3049 MUSIC BOX,MUSIC BOX,DREAM BOX A4,,
AKAI,S1000,SL3098 ORCHESTRAL PERCUSSION & TUBULAR,TIMPANI,ORCH TIMY1,,
AKAI,S1000,WORK STATION WS3003 DANCE,DANCE KIT,CLAP   1,,
AKAI,XR10,PRST-07,KICK7,,,
AKAI,XR10,PRST-18,SNARE8,,,
AKAI,XR10,PRST-23,HAT CL,,,
AKAI,XR10,PRST-27,TOM1 M,,,
AKAI,XR10,PRST-39,CRASH2,,,
AKAI,XR10,PRST-57,CLAVES,,,
AKAI,XR10,PRST-59,SQUEAK L,,,
AKAI,XR10,PRST-62,TIMBALES H,,,
E-MU Systems,Proteus/1,Bank 0,017 Verb Flute,,,
E-MU Systems,Proteus/1,Instruments,105 Duck Cyc 2,,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,,
E-MU Systems,Proteus/2,Bank 0,057 TubularBells,,,
KORG,M1R,PROG,07 Symphonic,,,
KORG,M1R,PROG,18 Flute,,,
KORG,T3,PROG,04 E.Bass 2,,,
KORG,T3,PROG,12 Trombone,,,
Roland,JV-80,Preset B,B43 Harmon Mute1,,,
Roland,JV-80,Preset B,B71 Steel Drum,,,
Stuff to Find,,,,,,
AKAI,S1000,,,Violin,,
AKAI,?,,,Tsuzumi,,
Tokimeki Memorial: Densetsu no Kin no Shita de,,"(Released: February 29, 1996)",,,,
AKAI,S612,SL201 ORCHESTRA ENSEMBLE,ORCHESTRA HIT #1,,-Used throughout the soundtrack-,
AKAI,S1000,SL1003 BRASS SEC. #1,BRASS SEC.A,BRASS 2,-Used throughout the soundtrack-,
AKAI,S1000,SL1005 PERCUSSION #1,SLAY BELLS,SLAY BELLS 2,Winter,
AKAI,S1000,SL1009 HORNS #1,FRENCH HORNS,F HORNS 2,-Used throughout the soundtrack-,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,-Used throughout the soundtrack-,
AKAI,S1000,SL1050 DIGITAL PIANO #2,DIG-PIANO 3,D3PF-C4 S,-Used throughout the soundtrack-,
AKAI,S1000,SL1052 VIOLA & PIZZ,STER PIZZVLA,PIZZVLA A2,Theme of Yukari,
AKAI,S1000,SL1098 SOFT PIANO,SOFT PEDAL,PNO D4,-Used throughout the soundtrack-,
AKAI,S1000,SL1102 PIPE ORGAN,LESLIE FX 2,BP F#4,-Used throughout the soundtrack-,
AKAI,S1000,SL1126 FEMALE CHORUS AH,F.CHORUS AH,FEMALE E3,Theme Reprise ~ Nozomi,
AKAI,S1000,SL3030 PICK BASS,EL-BASS PICK,EBASSPH A1SA,-Used throughout the soundtrack-,
AKAI,S1000,SL3034 ANALOG BRASS,OBX-ANA BRAS,EX BR G4 SA,-Used throughout the soundtrack-,
AKAI,S1000,SL3049 MUSIC BOX,MUSIC BOX,DREAM BOX A4,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM3010 SYNTH & LEAD,VOXY SYNTH,AN-SYN 41 SA,-Used throughout the soundtrack-,
AKAI,S1000,SAMPLE WAVE MIXING SWM3014 100 WAVE SAMPLES,SYNTH STEEL,STEEL WAVE,Theme of Nozomi,
AKAI,S1000,WORK STATION WS3003 DANCE,DANCE KIT,CLAP   1,-Used throughout the soundtrack-,
AKAI,S1000,WORK STATION WS3012 DANCE #2,SQUARE BRASS,SQUARES,-Used throughout the soundtrack-,
AKAI,XR10,PRST-19,SNARE9,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-23,HAT CL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-28,TOM1 H,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-38,CRASH1,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Instruments,105 Duck Cyc 2,,"Theme Reprise ~ Ayako, Theme Reprise ~ Yukari, Theme Reprise ~ Megumi, Theme Reprise ~ Yumi",
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,Theme Reprise ~ Yukari,
KORG,01/W,PROG -> Bank B,B12 Trumpet,,"Theme of Megumi, Theme of Nozomi, Unknown Song 2",
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1R,PROG,07 Symphonic,,-Used throughout the soundtrack-,
KORG,M1R,PROG,18 Flute,,-Used throughout the soundtrack-,
KORG,M1R,PROG,23 Choir,,-Used throughout the soundtrack-,
KORG,T3,PROG,05 Marimba,,-Used throughout the soundtrack-,
KORG,T3,PROG,15 Gamelan,,"Theme Reprise ~ Yuina, Theme Reprise ~ Mio",
Do-Re-Mi Fantasy: Milon no Doki Doki Daiboken,,"(Released: March 22, 1996)",,,,
Sample: Laito Sureda & Celia Cruz...,En El Bajio,,Timestamp 0:00,,Windy Cliffs,
Zero-G,Datafile 1,Track 02 -> TS 0:43,Drumloop 24,,Dessert Paradise,
Stuff to Find,,,,,,
Korg,? (AI2 synth),,,Bell + Spectrum patch,Through the Woods,
Korg,? (Late AI2 synth),,,Dance Kick,"Magic Show, Fun and Games",
Roland,?,,,Acoustic Bass,"Toying Around, Ending ~ Staff Roll",
Roland,?,,,Heartbeat,River of Lava,
Roland,? (R8?),,,Picollo Snare,"Lost His Head!, Fun and Games",
Roland,? (R8?),,,Guiro,Milon's World,
Roland,? (TR-808),,,TR-808 Snare,Magic Show,
Roland,? (TR-808),,,TR-808 Cowbell,Mysterious Paintings,
Yamaha,? (DX7?),,,FM Bell,Glittering Night Sky,
Yamaha,? (DX7?),,,FM Pad,Magic Show,
Jikkyō Keiba Simulation: Stable Star,,"(Released: March 22, 1996)",,,,
AKAI,S1000,SL1022 STEREO STRINGS,LOW STRINGS,LOSTR2,,
AKAI,XR10,PRST-52,TAMBOURINE,,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,,
KORG,M1R,PROG,18 Flute,,,
Roland,SOUND Canvas SC-88,SC-55 Map,037 000 Slap Bs. 1,,,
Roland,SOUND Canvas SC-88,SC-55 Map,046 000 Pizzicato,,,
Roland,SOUND Canvas SC-88,SC-55 Map,062 000 Brass 1,,,
Roland,SOUND Canvas SC-88,SC-55 Map,083 000 Syn.Calliope,,,
Stuff to Find,,,,,,
?,?,,,Applause,,
?,?,,,Synth Bass,,
?,?,,,Synth Brass,,
Daikaijū Monogatari II,,"(Released: August, 1996)",,,,
Roland,SOUND Canvas SC-55,Capital,001 Piano 1,,,
Roland,SOUND Canvas SC-55,Capital,004 Honky-tonk,,,
Roland,SOUND Canvas SC-55,Capital,006 E.Piano 2,,,
Roland,SOUND Canvas SC-55,Capital,011 Music Box,,,
Roland,SOUND Canvas SC-55,Capital,012 Vibraphone,,,
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,,
Roland,SOUND Canvas SC-55,Capital,015 Tubularbell,,,
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,,
Roland,SOUND Canvas SC-55,Capital,019 Organ 3,,,
Roland,SOUND Canvas SC-55,Capital,021 Reed Organ,,,
Roland,SOUND Canvas SC-55,Capital,025 Nylon-str.Gt,,,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,,
Roland,SOUND Canvas SC-55,Capital,032 Acoustic Bs.,,,
Roland,SOUND Canvas SC-55,Capital,034 Fingered Bs.,,,
Roland,SOUND Canvas SC-55,Capital,041 Violin,,,
Roland,SOUND Canvas SC-55,Capital,046 Pizzicato Str,,,
Roland,SOUND Canvas SC-55,Capital,047 Harp,,,
Roland,SOUND Canvas SC-55,Capital,048 Timpani,,,
Roland,SOUND Canvas SC-55,Capital,049 Strings,Note A4,,
Roland,SOUND Canvas SC-55,Capital,050 Slow Strings,,,
Roland,SOUND Canvas SC-55,Capital,053 Choir Aahs,,,
Roland,SOUND Canvas SC-55,Capital,054 Voice Oohs,,,
Roland,SOUND Canvas SC-55,Capital,056 OrchestraHit,,,
Roland,SOUND Canvas SC-55,Capital,057 Trumpet,,,
Roland,SOUND Canvas SC-55,Capital,060 MutedTrumpet,,,
Roland,SOUND Canvas SC-55,Capital,064 Synth Brass2,,,
Roland,SOUND Canvas SC-55,Capital,069 Oboe,,,
Roland,SOUND Canvas SC-55,Capital,076 Pan Flute,,,
Roland,SOUND Canvas SC-55,Capital,092 Space Voice,,,
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,,
Roland,SOUND Canvas SC-55,Capital,108 Koto,,,
Roland,SOUND Canvas SC-55,Capital,115 Steel Drums,,,
Roland,SOUND Canvas SC-55,Drum Set,001 STANDARD,,,
Paro Wars,,"(Released: September 25, 1997)",,,,
E-MU Systems,Proteus/1,Bank 0,010 Phantazia,,,
E-MU Systems,Proteus/3,Bank 0,001 Accordion,,,
Roland,JV-1080,PR-D (GM),034 Fingered Bs.,,,
Roland,JV-1080,PR-D (GM),062 Brass 1,,,
Roland,JV-1080,PR-D (GM),074 Flute,,,
Roland,JV-1080,PR-D (GM),115 Steel Drums,,,
Azure Dreams,,"(Released: November 13, 1997)",,,,
E-MU Systems,Proteus/2,Bank 0,017 Pizzicato 1,,,
Suikoden II,,"(Released: December 17, 1998)",,,,
Zero-G,Ethnic 2,Track 65 - MIDDLE EASTERN SECTION -> TS 0:00,Rhythm: Drums / bells 4 bars 117 bpm,,"Ah, Beautiful Dancer",
The Simpsons Bowling,,"(Released: October 16, 2000)",,(Music by: Christopher Tyng),,
Roland,MC-505,Waveform -> Group A,029 JU-2 Sub OSC,,Bowling,
Roland,MC-505,Waveform -> Group A,180 Kick it!,,Bowling,
Roland,MC-505,Waveform -> Group A,182 Wao!,,Bowling,
Contra: Shattered Soldier,,(Released: 2002),,,,
Sounds Good & Sonic Foundry,Methods of Mayhem,Analog -> Analoop,Analoop 22 04-05,,SUBMARINE POWER PLANT,
Sounds Good & Sonic Foundry,Methods of Mayhem,Analog -> Analoop,Analoop 25A 04-08,,SUBMARINE POWER PLANT,
Sounds Good & Sonic Foundry,Methods of Mayhem,Nasty,Riff 19 32-09,,SUBMARINE POWER PLANT,
Sounds Good & Sonic Foundry,Methods of Mayhem,Nasty,Riff 20 32-10,,SUBMARINE POWER PLANT,
Konami Krazy Racers,,"(Released: March 21, 2001)",,,,
Roland,SR-JV80-06 Dance,XP-X,148 Scratch Loop,,Main Theme,
Zero-G,Rock & Pop Vocals,TRACK 09,18_09_08,,Main Theme,
Frogger's Adventures: The Rescue,,"(Released: October 28, 2003)",,,,
Roland,?,,,Distortion Guitar,Metro Mayhem Level 2,
NEO Contra,,"(Released: October 19, 2004)",,,,
Ueberschall,Nu Metal,17-21 kit D 096 c -> 20 lick + samples,e-gtd124nu_metal02-b ,,Nu Metal,
Spectrasonics,Metamorphosis,53-Jewelz,53-Jewelz a,,Metamorphosis,
Spectrasonics,Metamorphosis,53-Jewelz,53-Jewelz b,,Metamorphosis,
Spectrasonics,Metamorphosis,53-Sonar,53-Sonar,,Metamorphosis,
Spectrasonics,Metamorphosis,55-Mojave,55-Mojave c,,Metamorphosis,
Spectrasonics,Metamorphosis,56-Wahtery,56-Wahtery,,Metamorphosis,
Spectrasonics,Metamorphosis,02-Skid Row ,02-Skid Row a,,Metamorphosis,
Spectrasonics,Metamorphosis,02-Skid Row ,02-Skid Row b,,Metamorphosis,
Stuff to Find,,,,,,
Roland,TB-303,,,,,
Roland,JP-8000,,,,,
Roland ,SR-JV80-04 Vintage Synth,,,,,
E-MU Systems,Proteus 2000,,,,,
Sounds Good,Methods of Mayhem - Industrial Toolkit,,,,,
Ueberschall,DnB Flash Trackz,,,,,
Ueberschall,DnB Resonance,,,,,
Frogger: Ancient Shadow,,"(Released: September 27, 2005)",,"(Music by: Hironobu Yahata, Shinya Ohtouge)",,
Stuff to Find,,,,,,
Roland,SR-JV80-05 World,,,didgeridoo,Title,
Roland,XV-5080,,,bells,Title,
Kororinpa: Marble Mania,,"(Released: December 2, 2006)",,(Music by: Minako Adachi),,
Roland,SOUND Canvas SC-8850,SC-55 Map,000 080 Ocarina,,Title,
Roland,SOUND Canvas SC-8850,SC-55 Map,001 099 Syn Mallet,,Title,
Roland,SOUND Canvas SC-8850,SC-55 Map,005 125 Wind Chimes,,"Title, Heaven's Park",
Roland,SOUND Canvas SC-8850,SC-88 Map,008 005 St.Soft EP,,"Menu 2, Stage Intro",
Roland,SOUND Canvas SC-8850,SC-88 Map,000 010 Glocknspiel,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-88 Map,000 046 Pizz. Str,,Title,
Roland,SOUND Canvas SC-8850,SC-88 Map,016 062 Brass Fall,,One Hot Night,
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,049 ORCHESTRA,,Title,
Roland,SOUND Canvas SC-8850,SC-88 Map -> Drum Set,050 ETHNIC,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,000 012 Vibraphone,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,000 022 Accordion Fr,,Title,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,000 026 Steel-str.Gt,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,003 028 Open Hard 2,,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,006 039 JPMG Bass,,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,000 041 Violin :,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,004 090 OB Soft Pad,,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-88Pro Map -> Drum Set,026 TR-808,Congas,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-8850 Map,000 001 Piano 1,,Menu 1,
Roland,SOUND Canvas SC-8850,SC-8850 Map,001 001 UprightPiano,,One Hot Night,
Roland,SOUND Canvas SC-8850,SC-8850 Map,000 007 Harpsichord,,Title,
Roland,SOUND Canvas SC-8850,SC-8850 Map,008 047 Uillean Harp,,Title,
Roland,SOUND Canvas SC-8850,SC-8850 Map,024 049 Velo Strings,,Title,
Roland,SOUND Canvas SC-8850,SC-8850 Map,035 081 Flux Pulse,,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-8850 Map,010 110 UillnPipe Nm,,Heaven's Park,
Roland,SOUND Canvas SC-8850,SC-8850 Map -> Drum Set,001 STANDARD 1,,Stage Intro,
Roland,SOUND Canvas SC-8850,SC-8850 Map -> Drum Set,009 ROOM,,One Hot Night,
Roland,SR-JV80-02 Orchestral,XP-X,050 Solo Vln 1 /,,Title,
Yamaha,PLG150-VL,VL-XG,112 057 Trumpet!,,One Hot Night,
Yamaha,PLG150-VL,VL-XG,112 066 AltoSax!,,Soaring Skyscrapers,
Yamaha,PLG150-VL,VL-XG,112 067 TenrSax!,,Soaring Skyscrapers,
Stuff to Find,,,,,,
Roland,SOUND Canvas SC-8850,,,to-do: investigate more songs,-Used throughout the soundtrack-,
Zero-G,Jungle Warfare,,,,Load Runner,
?,?,,,Drum Loop,Poco A Poco,
Yamaha,MU2000EX,,,Orchestral Snare,A Meanie Chef,
?,? (might be PLG150-VL?),,,Alto Saxophone,One Hot Night,
?,?,,,Sci-Fi SFX,"Poco A Poco, Space Dancing",
?,?,,,Shaker Loop,One Hot Night,
?,? (might be PLG150-VL?),,,Solo Trombone,One Hot Night,
?,?,,,vocal thing?,Black Hole Adventure,
Otomedius,,"(Released: October 15, 2007)",,,,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #1,,Tokyo (Highest Metropolitan Underpass),
Apple,Logic Pro,EXS24 -> Orchestral -> Strings,Violas,,-Used throughout the soundtrack-,
AudioNerdz,Delay Lama,,,,"Alexandria (Desert Area), Alexandria (Pyramid Interior)",
Pit Crew Panic!,,"(Released: December 1, 2008)",,"(Music by: Makoto Igarashi, Kazunori Takahara, Yuzo Takahashi, Chiemi Takano, Yuki Watanabe)",,
Apple,Loops,Jam Pack Rhythm Section,Monster Truck Solo 39,,BGM 3,
